OBJECTID,COMPKEY,COMPTYPE,SEGKEY,DISTANCE,WIDTH,UNITID,UNITTYPE,UNITDESC,BIKE_FACIL,RACK_CAPAC,DELINEATOR,FINISH_TYP,SURFACE_TY,INSTALL_DA,MOUNT_TYPE,COLOR,MANUFACTUR,MODEL_TYPE,CONDITION,ASSET_COND,CONDITION_,LATITUDE,LONGITUDE,Rack Location
517462,517462,16,13496,298,17,BKR-745,BKR,WESTERN AVE 0079 BLOCK SW SIDE ( 268) 141 FT SE/O COLUMBIA ST,SGL,2,False,GALV,PCC,2009-03-18T00:00:00,SUFMT,NONE,BKR-CRMTL,BKR-INVRU,GOOD,GOOD,,47.6025,-122.3358,"{'latitude': '47.6025', 'longitude': '-122.3358', 'needs_recoding': False}"
517463,517463,16,13498,148,28,BKR-2519,BKR,WESTERN AVE 0090 BLOCK SW SIDE ( 127) 127 FT NW/O MARION ST,SGL,2,False,GALV,PCC,2009-08-14T00:00:00,SUFMT,NONE,BKR-CRMTL,BKR-INVRU,GOOD,GOOD,2009-08-20T00:00:00,47.6038,-122.3371,"{'latitude': '47.6038', 'longitude': '-122.3371', 'needs_recoding': False}"
517464,517464,16,13498,88,28,BKR-2781,BKR,WESTERN AVE 0090 BLOCK SW SIDE (  67) 67 FT NW/O MARION ST,SGL,2,False,GALV,PCC,2009-08-14T00:00:00,SUFMT,NONE,BKR-CRMTL,BKR-INVRU,GOOD,GOOD,2009-08-20T00:00:00,47.6037,-122.337,"{'latitude': '47.6037', 'longitude': '-122.337', 'needs_recoding': False}"
517465,517465,16,15893,629,-17,BKR-2654,BKR,N 80TH ST 0070 BLOCK S SIDE ( 616) 21 FT W/O LINDEN AVE N,SGL,2,False,GALV,PCC,,SUFMT,NONE,BKR-ARCRE,BKR-RLRCK,GOOD,GOOD,2009-08-17T00:00:00,47.6869,-122.3474,"{'latitude': '47.6869', 'longitude': '-122.3474', 'needs_recoding': False}"
517466,517466,16,9240,47,21,BKR-1502,BKR,BELMONT AVE E 0050 BLOCK W SIDE (  34) 34 FT N/O E REPUBLICAN ST,SGL,2,False,GALV,PCC,,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,GOOD,2009-07-21T00:00:00,47.6233,-122.3241,"{'latitude': '47.6233', 'longitude': '-122.3241', 'needs_recoding': False}"
517467,517467,16,9243,246,17,BKR-2440,BKR,BELMONT AVE E 0072 BLOCK SW SIDE ( 233) 207 FT SE/O SUMMIT S AVE E,SGL,2,False,GALV,PCC,,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,GOOD,2009-09-18T00:00:00,47.6259,-122.3249,"{'latitude': '47.6259', 'longitude': '-122.3249', 'needs_recoding': False}"
517468,517468,16,10840,288,-22,BKR-1411,BKR,HARVARD AVE 0140 BLOCK E SIDE ( 270) 98 FT S/O E PIKE ST,SGL,4,False,GALV,PCC,,SUFMT,NONE,OTHER,BKR-RIBON,GOOD,GOOD,2009-09-08T00:00:00,47.6138,-122.322,"{'latitude': '47.6138', 'longitude': '-122.322', 'needs_recoding': False}"
517469,517469,16,10841,43,-28,BKR-1132,BKR,HARVARD AVE 0150 BLOCK E SIDE (  19) 19 FT N/O E PIKE ST,SGL,2,False,GALV,PCC,,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,GOOD,2009-07-20T00:00:00,47.6142,-122.322,"{'latitude': '47.6142', 'longitude': '-122.322', 'needs_recoding': False}"
517470,517470,16,10841,381,-28,BKR-447,BKR,HARVARD AVE 0150 BLOCK E SIDE ( 357) 40 FT S/O E PINE ST,SGL,2,False,GALV,PCC,2009-03-13T00:00:00,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,GOOD,2009-07-20T00:00:00,47.6151,-122.322,"{'latitude': '47.6151', 'longitude': '-122.322', 'needs_recoding': False}"
517473,517473,16,13211,232,24,BKR-1252,BKR,UNIVERSITY ST 0130 BLOCK NW SIDE ( 216) 80 FT SW/O BOYLSTON W AVE,SGL,2,False,GALV,PCC,,SUFMT,NONE,BKR-ARCRE,BKR-RLRCK,GOOD,GOOD,,47.6128,-122.3241,"{'latitude': '47.6128', 'longitude': '-122.3241', 'needs_recoding': False}"
517474,517474,16,13219,282,34,BKR-1802,BKR,UNIVERSITY WAY NE 0410 BLOCK W SIDE ( 267) 213 FT S/O NE 42ND ST,SGL,2,False,PAINT,PCC,,SUFMT,GRN,OTHER,BKR-RLTYP,GOOD,GOOD,2009-07-24T00:00:00,47.6576,-122.3134,"{'latitude': '47.6576', 'longitude': '-122.3134', 'needs_recoding': False}"
517475,517475,16,13219,327,-34,BKR-1803,BKR,UNIVERSITY WAY NE 0410 BLOCK E SIDE ( 310) 170 FT S/O NE 42ND ST,SGL,2,False,PAINT,PCC,,SUFMT,GRN,OTHER,BKR-RLTYP,GOOD,GOOD,2009-07-24T00:00:00,47.6577,-122.3131,"{'latitude': '47.6577', 'longitude': '-122.3131', 'needs_recoding': False}"
517477,517477,16,13219,357,34,BKR-282,BKR,UNIVERSITY WAY NE 0410 BLOCK W SIDE ( 342) 138 FT S/O NE 42ND ST,SGL,2,False,GALV,PCC,2007-08-13T00:00:00,SUFMT,NONE,BKR-CRMTL,BKR-INVRU,GOOD,GOOD,2009-07-24T00:00:00,47.6578,-122.3134,"{'latitude': '47.6578', 'longitude': '-122.3134', 'needs_recoding': False}"
517479,517479,16,13219,389,34,BKR-372,BKR,UNIVERSITY WAY NE 0410 BLOCK W SIDE ( 374) 106 FT S/O NE 42ND ST,SGL,2,False,GALV,PCC,2007-08-13T00:00:00,SUFMT,NONE,BKR-CRMTL,BKR-INVRU,GOOD,GOOD,2009-07-24T00:00:00,47.6579,-122.3134,"{'latitude': '47.6579', 'longitude': '-122.3134', 'needs_recoding': False}"
517480,517480,16,13219,483,34,BKR-376,BKR,UNIVERSITY WAY NE 0410 BLOCK W SIDE ( 468) 12 FT S/O NE 42ND ST,SGL,2,False,GALV,PCC,2005-11-23T00:00:00,SUFMT,NONE,BKR-CRMTL,BKR-INVRU,GOOD,GOOD,2009-07-24T00:00:00,47.6582,-122.3133,"{'latitude': '47.6582', 'longitude': '-122.3133', 'needs_recoding': False}"
517481,517481,16,13220,107,34,BKR-1805,BKR,UNIVERSITY WAY NE 0420 BLOCK W SIDE (  88) 88 FT N/O NE 42ND ST,SGL,2,False,PAINT,PCC,,SUFMT,GRN,OTHER,BKR-RLTYP,GOOD,GOOD,2009-07-24T00:00:00,47.6586,-122.3133,"{'latitude': '47.6586', 'longitude': '-122.3133', 'needs_recoding': False}"
517482,517482,16,13220,179,34,BKR-1806,BKR,UNIVERSITY WAY NE 0420 BLOCK W SIDE ( 160) 160 FT N/O NE 42ND ST,SGL,2,False,PAINT,PCC,,SUFMT,GRN,OTHER,BKR-RLTYP,GOOD,GOOD,2009-07-24T00:00:00,47.6588,-122.3133,"{'latitude': '47.6588', 'longitude': '-122.3133', 'needs_recoding': False}"
517483,517483,16,13220,217,34,BKR-1807,BKR,UNIVERSITY WAY NE 0420 BLOCK W SIDE ( 198) 198 FT N/O NE 42ND ST,SGL,2,False,PAINT,PCC,,SUFMT,GRN,OTHER,BKR-RLTYP,GOOD,GOOD,2009-07-24T00:00:00,47.6589,-122.3133,"{'latitude': '47.6589', 'longitude': '-122.3133', 'needs_recoding': False}"
517484,517484,16,13220,272,-34,BKR-2110,BKR,UNIVERSITY WAY NE 0420 BLOCK E SIDE ( 255) 225 FT S/O NE 43RD ST,SGL,2,False,PAINT,PCC,,SUFMT,GRN,OTHER,BKR-RLTYP,GOOD,GOOD,2009-07-24T00:00:00,47.6591,-122.313,"{'latitude': '47.6591', 'longitude': '-122.313', 'needs_recoding': False}"
517485,517485,16,13220,499,34,BKR-968,BKR,UNIVERSITY WAY NE 0420 BLOCK W SIDE ( 480) 0 FT S/O NE 43RD ST,SGL,2,False,GALV,PCC,2007-12-04T00:00:00,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,GOOD,2009-07-24T00:00:00,47.6597,-122.3133,"{'latitude': '47.6597', 'longitude': '-122.3133', 'needs_recoding': False}"
517486,517486,16,13224,272,34,BKR-1816,BKR,UNIVERSITY WAY NE 0500 BLOCK W SIDE ( 242) 242 FT N/O NE 50TH ST,SGL,2,False,GALV,PCC,,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,GOOD,2009-07-24T00:00:00,47.6656,-122.3132,"{'latitude': '47.6656', 'longitude': '-122.3132', 'needs_recoding': False}"
517487,517487,16,13224,250,-34,BKR-250,BKR,UNIVERSITY WAY NE 0500 BLOCK E SIDE ( 220) 220 FT N/O NE 50TH ST,SGL,2,False,GALV,PCC,2005-05-18T00:00:00,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,GOOD,2009-07-24T00:00:00,47.6656,-122.3129,"{'latitude': '47.6656', 'longitude': '-122.3129', 'needs_recoding': False}"
517488,517488,16,14635,26,-29,BKR-1157,BKR,E PINE ST 0095 BLOCK S SIDE (  26) 26 FT E/O NAGLE PL,SGL,4,False,GALV,PCC,,SUFMT,NONE,BKR-CORA,BKR-W2704,GOOD,GOOD,2009-07-20T00:00:00,47.6152,-122.3199,"{'latitude': '47.6152', 'longitude': '-122.3199', 'needs_recoding': False}"
517489,517489,16,14635,101,-29,BKR-1158,BKR,E PINE ST 0095 BLOCK S SIDE ( 101) 9 FT W/O 10TH AVE,SGL,2,False,GALV,PCC,,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,GOOD,2009-07-20T00:00:00,47.6152,-122.3196,"{'latitude': '47.6152', 'longitude': '-122.3196', 'needs_recoding': False}"
517490,517490,16,14636,104.5,-29,BKR-1159,BKR,E PINE ST 0100 BLOCK S SIDE (  94) 94 FT E/O 10TH AVE,SGL,2,False,GALV,PCC,,SUFMT,NONE,BKR-ARCRE,BKR-RLRCK,GOOD,GOOD,2009-07-20T00:00:00,47.6152,-122.319,"{'latitude': '47.6152', 'longitude': '-122.319', 'needs_recoding': False}"
517491,517491,16,14636,283.5,-29,BKR-586,BKR,E PINE ST 0100 BLOCK S SIDE ( 273) 23 FT W/O 11TH AVE,SGL,2,False,GALV,PCC,2002-03-05T00:00:00,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,GOOD,2009-07-20T00:00:00,47.6152,-122.3183,"{'latitude': '47.6152', 'longitude': '-122.3183', 'needs_recoding': False}"
517492,517492,16,14637,63,-28,BKR-1172,BKR,E PINE ST 0110 BLOCK S SIDE (  49) 49 FT E/O 11TH AVE,SGL,2,False,GALV,PCC,,SUFMT,NONE,BKR-ARCRE,BKR-RLRCK,GOOD,GOOD,2009-07-20T00:00:00,47.6152,-122.3179,"{'latitude': '47.6152', 'longitude': '-122.3179', 'needs_recoding': False}"
517493,517493,16,14639,200,-29,BKR-1700,BKR,E PINE ST 0130 BLOCK S SIDE ( 187) 105 FT W/O 14TH AVE,SGL,2,False,GALV,PCC,2007-12-04T00:00:00,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,GOOD,,47.6152,-122.3147,"{'latitude': '47.6152', 'longitude': '-122.3147', 'needs_recoding': False}"
517494,517494,16,14639,279,-29,BKR-412,BKR,E PINE ST 0130 BLOCK S SIDE ( 266) 26 FT W/O 14TH AVE,SGL,2,False,GALV,PCC,2007-12-04T00:00:00,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,GOOD,2009-07-20T00:00:00,47.6152,-122.3144,"{'latitude': '47.6152', 'longitude': '-122.3144', 'needs_recoding': False}"
517495,517495,16,14640,318,31,BKR-1173,BKR,E PINE ST 0140 BLOCK N SIDE ( 300) 26 FT W/O 15TH AVE,SGL,2,False,GALV,PCC,,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,GOOD,2009-07-20T00:00:00,47.6154,-122.313,"{'latitude': '47.6154', 'longitude': '-122.313', 'needs_recoding': False}"
517496,517496,16,14640,48,31,BKR-1949,BKR,E PINE ST 0140 BLOCK N SIDE (  30) 30 FT E/O 14TH AVE,SGL,2,False,GALV,PCC,2007-08-13T00:00:00,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,GOOD,2009-07-20T00:00:00,47.6154,-122.314,"{'latitude': '47.6154', 'longitude': '-122.314', 'needs_recoding': False}"
517497,517497,16,14173,28,17,BKR-901,BKR,E HOWELL ST 0060 BLOCK N SIDE (  15) 15 FT E/O BELMONT AVE,SGL,2,False,GALV,PCC,2007-12-20T00:00:00,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,GOOD,2009-07-21T00:00:00,47.6178,-122.3244,"{'latitude': '47.6178', 'longitude': '-122.3244', 'needs_recoding': False}"
517498,517498,16,10846,53,-24,BKR-1504,BKR,HARVARD AVE E 0020 BLOCK E SIDE (  35) 35 FT N/O E OLIVE WAY,SGL,2,False,GALV,PCC,,SUFMT,NONE,BKR-CRMTL,BKR-INVRU,GOOD,GOOD,2009-07-21T00:00:00,47.62,-122.3221,"{'latitude': '47.62', 'longitude': '-122.3221', 'needs_recoding': False}"
517499,517499,16,10847,172,-21,BKR-2064,BKR,HARVARD AVE E 0030 BLOCK E SIDE ( 159) 161 FT S/O E HARRISON ST,SGL,2,False,GALV,PCC,,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,GOOD,2009-07-21T00:00:00,47.6215,-122.3219,"{'latitude': '47.6215', 'longitude': '-122.3219', 'needs_recoding': False}"
517500,517500,16,10848,388,-24,BKR-816,BKR,HARVARD AVE E 0040 BLOCK E SIDE ( 378) 11 FT S/O E REPUBLICAN ST,SGL,2,False,GALV,PCC,1989-03-18T00:00:00,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,GOOD,2009-07-21T00:00:00,47.6231,-122.3219,"{'latitude': '47.6231', 'longitude': '-122.3219', 'needs_recoding': False}"
517502,517502,16,12780,172,29,BKR-1017,BKR,SENECA ST 0100 BLOCK NW SIDE ( 158) 138 FT SW/O BOREN AVE,SGL,4,False,GALV,PCC,,SUFMT,NONE,BKR-CORA,BKR-W2704,GOOD,GOOD,,47.6106,-122.327,"{'latitude': '47.6106', 'longitude': '-122.327', 'needs_recoding': False}"
517503,517503,16,12780,202,29,BKR-319,BKR,SENECA ST 0100 BLOCK NW SIDE ( 188) 108 FT SW/O BOREN AVE,SGL,2,False,GALV,PCC,2005-03-21T00:00:00,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,GOOD,2009-08-27T00:00:00,47.6107,-122.3269,"{'latitude': '47.6107', 'longitude': '-122.3269', 'needs_recoding': False}"
517504,517504,16,12780,189,29,BKR-402,BKR,SENECA ST 0100 BLOCK NW SIDE ( 175) 121 FT SW/O BOREN AVE,SGL,2,False,GALV,PCC,2005-03-21T00:00:00,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,GOOD,2009-08-27T00:00:00,47.6106,-122.327,"{'latitude': '47.6106', 'longitude': '-122.327', 'needs_recoding': False}"
517505,517505,16,12780,97,29,BKR-982,BKR,SENECA ST 0100 BLOCK NW SIDE (  83) 83 FT NE/O TERRY AVE,SGL,2,False,GALV,PCC,,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,GOOD,,47.6105,-122.3273,"{'latitude': '47.6105', 'longitude': '-122.3273', 'needs_recoding': False}"
517506,517506,16,12784,238,-34,BKR-1254,BKR,SENECA ST 0140 BLOCK SE SIDE ( 225) 89 FT SW/O HARVARD AVE,SGL,2,False,GALV,PCC,,SUFMT,NONE,BKR-ARCRE,BKR-RLRCK,GOOD,GOOD,,47.6124,-122.3222,"{'latitude': '47.6124', 'longitude': '-122.3222', 'needs_recoding': False}"
517507,517507,16,12614,83.5,29,BKR-1744,BKR,ROOSEVELT WAY NE 0640 BLOCK W SIDE (  70) 70 FT N/O NE 64TH ST,SGL,2,False,GALV,PCC,2008-09-22T00:00:00,SUFMT,NONE,BKR-CRMTL,BKR-INVRU,GOOD,GOOD,2009-07-30T00:00:00,47.6752,-122.3175,"{'latitude': '47.6752', 'longitude': '-122.3175', 'needs_recoding': False}"
517508,517508,16,12614,123,-29,BKR-371,BKR,ROOSEVELT WAY NE 0640 BLOCK E SIDE ( 105) 105 FT N/O NE 64TH ST,SGL,2,False,GALV,PCC,2006-06-27T00:00:00,STBS,NONE,BKR-CRMTL,BKR-CRRKB,GOOD,GOOD,2009-07-30T00:00:00,47.6753,-122.3172,"{'latitude': '47.6753', 'longitude': '-122.3172', 'needs_recoding': False}"
517509,517509,16,12614,192,-29,BKR-397,BKR,ROOSEVELT WAY NE 0640 BLOCK E SIDE ( 174) 90 FT S/O NE 65TH ST,SGL,2,False,GALV,PCC,2006-06-27T00:00:00,STBS,NONE,BKR-CRMTL,BKR-CRRKB,GOOD,GOOD,2009-07-30T00:00:00,47.6755,-122.3172,"{'latitude': '47.6755', 'longitude': '-122.3172', 'needs_recoding': False}"
517510,517510,16,12615,48,-27,BKR-130,BKR,ROOSEVELT WAY NE 0650 BLOCK E SIDE (  25) 25 FT N/O NE 65TH ST,SGL,2,False,GALV,PCC,2006-06-27T00:00:00,STBS,NONE,BKR-CRMTL,BKR-CRRKB,GOOD,GOOD,2009-07-30T00:00:00,47.676,-122.3173,"{'latitude': '47.676', 'longitude': '-122.3173', 'needs_recoding': False}"
517511,517511,16,12615,154,-27,BKR-2452,BKR,ROOSEVELT WAY NE 0650 BLOCK E SIDE ( 131) 109 FT S/O NE 66TH ST,SGL,2,False,GALV,PCC,,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,GOOD,2009-07-30T00:00:00,47.6763,-122.3173,"{'latitude': '47.6763', 'longitude': '-122.3173', 'needs_recoding': False}"
517512,517512,16,12615,54,27,BKR-2458,BKR,ROOSEVELT WAY NE 0650 BLOCK W SIDE (  32) 32 FT N/O NE 65TH ST,SGL,2,False,GALV,PCC,,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,GOOD,2009-07-30T00:00:00,47.676,-122.3175,"{'latitude': '47.676', 'longitude': '-122.3175', 'needs_recoding': False}"
517513,517513,16,12616,47,-27,BKR-1741,BKR,ROOSEVELT WAY NE 0660 BLOCK E SIDE (  24) 24 FT N/O NE 66TH ST,SGL,2,False,GALV,PCC,2008-09-22T00:00:00,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,GOOD,2009-07-30T00:00:00,47.6767,-122.3173,"{'latitude': '47.6767', 'longitude': '-122.3173', 'needs_recoding': False}"
517515,517515,16,15390,141,17,BKR-2500,BKR,N 39TH ST 0110 BLOCK NE SIDE ( 128) 41 FT NW/O WOODLAND PK S AVE N,SGL,2,False,GALV,PCC,,SUFMT,NONE,BKR-ARCRE,BKR-RLRCK,GOOD,GOOD,2009-07-30T00:00:00,47.6539,-122.3442,"{'latitude': '47.6539', 'longitude': '-122.3442', 'needs_recoding': False}"
517516,517516,16,13507,187.5,-32,BKR-1075,BKR,WESTERN AVE 0210 BLOCK NE SIDE ( 167) 167 FT NW/O LENORA ST,SGL,2,False,GALV,PCC,,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,GOOD,2009-07-15T00:00:00,47.6116,-122.3453,"{'latitude': '47.6116', 'longitude': '-122.3453', 'needs_recoding': False}"
517517,517517,16,13509,371,29,BKR-1890,BKR,WESTERN AVE 0230 BLOCK SW SIDE ( 357) 34 FT SE/O BATTERY ST,SGL,2,False,GALV,PCC,,SUFMT,NONE,BKR-ARCRE,BKR-RLRCK,GOOD,GOOD,2009-07-15T00:00:00,47.6133,-122.3486,"{'latitude': '47.6133', 'longitude': '-122.3486', 'needs_recoding': False}"
517518,517518,16,13510,178,32,BKR-1099,BKR,WESTERN AVE 0240 BLOCK SW SIDE ( 160) 106 FT SE/O WALL ST,SGL,2,False,GALV,PCC,,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,GOOD,2009-07-21T00:00:00,47.6137,-122.3493,"{'latitude': '47.6137', 'longitude': '-122.3493', 'needs_recoding': False}"
517519,517519,16,13511,272,-34,BKR-2046,BKR,WESTERN AVE 0250 BLOCK NE SIDE ( 252) 21 FT SE/O VINE ST,SGL,2,False,GALV,PCC,,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,GOOD,2009-07-16T00:00:00,47.6146,-122.3503,"{'latitude': '47.6146', 'longitude': '-122.3503', 'needs_recoding': False}"
517520,517520,16,13512,149,-34,BKR-1098,BKR,WESTERN AVE 0260 BLOCK NE SIDE ( 138) 138 FT NW/O VINE ST,SGL,2,False,GALV,PCC,,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,GOOD,2009-07-21T00:00:00,47.6149,-122.3509,"{'latitude': '47.6149', 'longitude': '-122.3509', 'needs_recoding': False}"
517521,517521,16,13225,502,34,BKR-1817,BKR,UNIVERSITY WAY NE 0520 BLOCK W SIDE ( 472) 238 FT S/O NE 55TH ST,SGL,2,False,GALV,PCC,,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,GOOD,2009-07-24T00:00:00,47.6678,-122.3132,"{'latitude': '47.6678', 'longitude': '-122.3132', 'needs_recoding': False}"
517522,517522,16,13225,316,-34,BKR-1818,BKR,UNIVERSITY WAY NE 0520 BLOCK E SIDE ( 286) 286 FT N/O NE 52ND ST,SGL,2,False,GALV,PCC,,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,GOOD,2009-07-24T00:00:00,47.6673,-122.3129,"{'latitude': '47.6673', 'longitude': '-122.3129', 'needs_recoding': False}"
517523,517523,16,13225,578,-34,BKR-1819,BKR,UNIVERSITY WAY NE 0520 BLOCK E SIDE ( 548) 162 FT S/O NE 55TH ST,SGL,2,False,GALV,PCC,,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,GOOD,2009-07-24T00:00:00,47.668,-122.3129,"{'latitude': '47.668', 'longitude': '-122.3129', 'needs_recoding': False}"
517524,517524,16,13225,680,-34,BKR-1820,BKR,UNIVERSITY WAY NE 0520 BLOCK E SIDE ( 650) 60 FT S/O NE 55TH ST,SGL,2,False,GALV,PCC,,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,GOOD,2009-07-24T00:00:00,47.6683,-122.3129,"{'latitude': '47.6683', 'longitude': '-122.3129', 'needs_recoding': False}"
517525,517525,16,13225,186,-34,BKR-1948,BKR,UNIVERSITY WAY NE 0520 BLOCK E SIDE ( 156) 156 FT N/O NE 52ND ST,SGL,2,False,GALV,PCC,2007-08-13T00:00:00,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,GOOD,2009-07-24T00:00:00,47.6669,-122.3129,"{'latitude': '47.6669', 'longitude': '-122.3129', 'needs_recoding': False}"
517526,517526,16,13225,370,-34,BKR-559,BKR,UNIVERSITY WAY NE 0520 BLOCK E SIDE ( 340) 340 FT N/O NE 52ND ST,SGL,2,False,GALV,PCC,2002-03-13T00:00:00,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,GOOD,2009-07-24T00:00:00,47.6674,-122.3129,"{'latitude': '47.6674', 'longitude': '-122.3129', 'needs_recoding': False}"
517527,517527,16,10203,84,30,BKR-1093,BKR,ELLIOTT AVE 0230 BLOCK SW SIDE (  84) 84 FT NW/O BELL ST,SGL,4,False,GALV,PCC,,SUFMT,NONE,BKR-CORA,BKR-W2704,GOOD,GOOD,2009-07-21T00:00:00,47.6121,-122.3486,"{'latitude': '47.6121', 'longitude': '-122.3486', 'needs_recoding': False}"
517528,517528,16,10203,147,30,BKR-1094,BKR,ELLIOTT AVE 0230 BLOCK SW SIDE ( 147) 147 FT NW/O BELL ST,SGL,2,False,GALV,PCC,,SUFMT,NONE,BKR-ARCRE,BKR-RLRCK,POOR,POOR,2009-07-21T00:00:00,47.6122,-122.3488,"{'latitude': '47.6122', 'longitude': '-122.3488', 'needs_recoding': False}"
517529,517529,16,10204,167,30,BKR-503,BKR,ELLIOTT AVE 0240 BLOCK SW SIDE ( 167) 93 FT SE/O WALL ST,SGL,2,False,GALV,PCC,2002-03-13T00:00:00,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,GOOD,2009-07-21T00:00:00,47.6131,-122.3501,"{'latitude': '47.6131', 'longitude': '-122.3501', 'needs_recoding': False}"
517530,517530,16,10210,607.5,27,BKR-1097,BKR,ELLIOTT AVE 0310 BLOCK SW SIDE ( 589) 26 FT SE/O W DENNY WAY,SGL,2,False,GALV,PCC,,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,GOOD,2009-07-21T00:00:00,47.6185,-122.3584,"{'latitude': '47.6185', 'longitude': '-122.3584', 'needs_recoding': False}"
517531,517531,16,12618,187,-27,BKR-2453,BKR,ROOSEVELT WAY NE 0680 BLOCK E SIDE ( 164) 56 FT S/O NE 69TH ST,SGL,2,False,GALV,PCC,,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,GOOD,2009-07-30T00:00:00,47.6785,-122.3173,"{'latitude': '47.6785', 'longitude': '-122.3173', 'needs_recoding': False}"
517532,517532,16,10875,474,-17,BKR-1224,BKR,HIAWATHA PL S 0080 BLOCK SW SIDE ( 461) 104 FT NW/O S CHARLES ST,SGL,2,False,GALV,PCC,,SUFMT,NONE,OTHER,,GOOD,GOOD,2009-07-24T00:00:00,47.5947,-122.3094,"{'latitude': '47.5947', 'longitude': '-122.3094', 'needs_recoding': False}"
517533,517533,16,10875,488,-17,BKR-1280,BKR,HIAWATHA PL S 0080 BLOCK SW SIDE ( 475) 90 FT NW/O S CHARLES ST,SGL,2,False,GALV,PCC,,SUFMT,NONE,OTHER,,GOOD,GOOD,2009-07-24T00:00:00,47.5947,-122.3094,"{'latitude': '47.5947', 'longitude': '-122.3094', 'needs_recoding': False}"
517534,517534,16,10875,521,-17,BKR-2057,BKR,HIAWATHA PL S 0080 BLOCK SW SIDE ( 508) 57 FT NW/O S CHARLES ST,SGL,2,False,GALV,PCC,,SUFMT,NONE,OTHER,,GOOD,GOOD,2009-07-24T00:00:00,47.5946,-122.3093,"{'latitude': '47.5946', 'longitude': '-122.3093', 'needs_recoding': False}"
517535,517535,16,10875,507,-17,BKR-2058,BKR,HIAWATHA PL S 0080 BLOCK SW SIDE ( 494) 71 FT NW/O S CHARLES ST,SGL,2,False,GALV,PCC,,SUFMT,NONE,OTHER,,GOOD,GOOD,2009-07-24T00:00:00,47.5946,-122.3093,"{'latitude': '47.5946', 'longitude': '-122.3093', 'needs_recoding': False}"
517536,517536,16,12620,60,27,BKR-2454,BKR,ROOSEVELT WAY NE 0700 BLOCK W SIDE (  37) 37 FT N/O NE 70TH ST,SGL,2,False,GALV,PCC,,SUFMT,NONE,BKR-ARCRE,BKR-RLRCK,GOOD,GOOD,2009-07-30T00:00:00,47.6796,-122.3175,"{'latitude': '47.6796', 'longitude': '-122.3175', 'needs_recoding': False}"
517538,517538,16,19233,216,-38,BKR-2357,BKR,NW MARKET ST 0202 BLOCK N SIDE ( 216) 161 FT E/O LEARY AVE NW,SGL,2,False,GALV,PCC,,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,GOOD,2009-07-31T00:00:00,47.6688,-122.384,"{'latitude': '47.6688', 'longitude': '-122.384', 'needs_recoding': False}"
517539,517539,16,19233,142,37,BKR-2358,BKR,NW MARKET ST 0202 BLOCK S SIDE ( 142) 142 FT W/O RUSSELL AVE NW,SGL,2,False,GALV,PCC,,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,GOOD,2009-07-31T00:00:00,47.6686,-122.3837,"{'latitude': '47.6686', 'longitude': '-122.3837', 'needs_recoding': False}"
